Handlungsfeld_ID	Handlungsfeld_Name	Indikator_ID	Indikator_Name	Kennzahl_ID	Kennzahl_Name	Kennzahl_Definition	Lebensphase_ID	Lebensphase_Name	Jahr	Geschlecht_ID	Geschlecht_Name	Alter_ID	Alter_Name	Region_ID	Region_Name	Bildung_Casmin_ID	Bildung_Casmin_Name	Bildung_Isced_ID	Bildung_Isced_Name	GISD_ID	GISD_Name	Standardisierung_ID	Standardisierung_Name	Wert	Unteres_Konfidenzintervall	Oberes_Konfidenzintervall	Datenstand
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2016	2	Männlich	35-49	35-49 Jahre	00	Deutschland	NA	NA	NA	NA	NA	NA	0	beobachtet	36	35.98	36.05	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2016	2	Männlich	50-64	50-64 Jahre	00	Deutschland	NA	NA	NA	NA	NA	NA	0	beobachtet	46.9	46.82	46.89	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2016	2	Männlich	65-79	65-79 Jahre	00	Deutschland	NA	NA	NA	NA	NA	NA	0	beobachtet	55.2	55.11	55.2	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2016	2	Männlich	80+	≥80 Jahre	00	Deutschland	NA	NA	NA	NA	NA	NA	0	beobachtet	48.9	48.82	48.98	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2016	2	Männlich	00+	Gesamt	08	Baden-Württemberg	NA	NA	NA	NA	NA	NA	0	beobachtet	34.1	34.07	34.18	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2016	2	Männlich	00+	Gesamt	09	Bayern	NA	NA	NA	NA	NA	NA	0	beobachtet	38.8	38.77	38.88	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2016	2	Männlich	00+	Gesamt	11	Berlin	NA	NA	NA	NA	NA	NA	0	beobachtet	52.8	52.72	52.93	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2016	2	Männlich	00+	Gesamt	12	Brandenburg	NA	NA	NA	NA	NA	NA	0	beobachtet	48.6	48.48	48.71	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2016	2	Männlich	00+	Gesamt	04	Bremen	NA	NA	NA	NA	NA	NA	0	beobachtet	57.4	57.21	57.68	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2016	2	Männlich	00+	Gesamt	02	Hamburg	NA	NA	NA	NA	NA	NA	0	beobachtet	53	52.89	53.19	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2016	2	Männlich	00+	Gesamt	06	Hessen	NA	NA	NA	NA	NA	NA	0	beobachtet	48.9	48.84	49	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2016	2	Männlich	00+	Gesamt	13	Mecklenburg-Vorpommern	NA	NA	NA	NA	NA	NA	0	beobachtet	46.3	46.11	46.4	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2016	2	Männlich	00+	Gesamt	03	Niedersachsen	NA	NA	NA	NA	NA	NA	0	beobachtet	49.4	49.38	49.52	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2016	2	Männlich	00+	Gesamt	05	Nordrhein-Westfalen	NA	NA	NA	NA	NA	NA	0	beobachtet	49.7	49.63	49.72	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2016	2	Männlich	00+	Gesamt	07	Rheinland-Pfalz	NA	NA	NA	NA	NA	NA	0	beobachtet	45.6	45.52	45.72	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2016	2	Männlich	00+	Gesamt	10	Saarland	NA	NA	NA	NA	NA	NA	0	beobachtet	51.1	50.95	51.34	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2016	2	Männlich	00+	Gesamt	14	Sachsen	NA	NA	NA	NA	NA	NA	0	beobachtet	47.4	47.29	47.47	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2016	2	Männlich	00+	Gesamt	15	Sachsen-Anhalt	NA	NA	NA	NA	NA	NA	0	beobachtet	43.2	43.12	43.35	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2016	2	Männlich	00+	Gesamt	01	Schleswig-Holstein	NA	NA	NA	NA	NA	NA	0	beobachtet	47	46.87	47.11	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2016	2	Männlich	00+	Gesamt	16	Thüringen	NA	NA	NA	NA	NA	NA	0	beobachtet	44.9	44.73	44.97	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2016	2	Männlich	00+	Gesamt	00	Deutschland	NA	NA	NA	NA	NA	NA	3	altersstandardisiert	45.3	45.32	45.36	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	0	Gesamt	00+	Gesamt	00	Deutschland	NA	NA	NA	NA	NA	NA	0	beobachtet	48	47.99	48.02	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	0	Gesamt	35-49	35-49 Jahre	00	Deutschland	NA	NA	NA	NA	NA	NA	0	beobachtet	40.1	40.03	40.09	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	0	Gesamt	50-64	50-64 Jahre	00	Deutschland	NA	NA	NA	NA	NA	NA	0	beobachtet	49.4	49.42	49.46	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	0	Gesamt	65-79	65-79 Jahre	00	Deutschland	NA	NA	NA	NA	NA	NA	0	beobachtet	56.1	56.09	56.15	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	0	Gesamt	80+	≥80 Jahre	00	Deutschland	NA	NA	NA	NA	NA	NA	0	beobachtet	47.6	47.59	47.68	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	0	Gesamt	00+	Gesamt	08	Baden-Württemberg	NA	NA	NA	NA	NA	NA	0	beobachtet	35.6	35.58	35.66	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	0	Gesamt	00+	Gesamt	09	Bayern	NA	NA	NA	NA	NA	NA	0	beobachtet	41.7	41.65	41.72	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	0	Gesamt	00+	Gesamt	11	Berlin	NA	NA	NA	NA	NA	NA	0	beobachtet	57.9	57.86	58	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	0	Gesamt	00+	Gesamt	12	Brandenburg	NA	NA	NA	NA	NA	NA	0	beobachtet	51.7	51.66	51.81	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	0	Gesamt	00+	Gesamt	04	Bremen	NA	NA	NA	NA	NA	NA	0	beobachtet	61	60.82	61.14	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	0	Gesamt	00+	Gesamt	02	Hamburg	NA	NA	NA	NA	NA	NA	0	beobachtet	57.3	57.18	57.38	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	0	Gesamt	00+	Gesamt	06	Hessen	NA	NA	NA	NA	NA	NA	0	beobachtet	51.4	51.39	51.5	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	0	Gesamt	00+	Gesamt	13	Mecklenburg-Vorpommern	NA	NA	NA	NA	NA	NA	0	beobachtet	48.8	48.73	48.93	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	0	Gesamt	00+	Gesamt	03	Niedersachsen	NA	NA	NA	NA	NA	NA	0	beobachtet	51.6	51.54	51.63	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	0	Gesamt	00+	Gesamt	05	Nordrhein-Westfalen	NA	NA	NA	NA	NA	NA	0	beobachtet	52.2	52.2	52.26	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	0	Gesamt	00+	Gesamt	07	Rheinland-Pfalz	NA	NA	NA	NA	NA	NA	0	beobachtet	48.4	48.31	48.44	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	0	Gesamt	00+	Gesamt	10	Saarland	NA	NA	NA	NA	NA	NA	0	beobachtet	54.7	54.55	54.81	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	0	Gesamt	00+	Gesamt	14	Sachsen	NA	NA	NA	NA	NA	NA	0	beobachtet	49.2	49.18	49.31	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	0	Gesamt	00+	Gesamt	15	Sachsen-Anhalt	NA	NA	NA	NA	NA	NA	0	beobachtet	46.1	46	46.16	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	0	Gesamt	00+	Gesamt	01	Schleswig-Holstein	NA	NA	NA	NA	NA	NA	0	beobachtet	49.8	49.76	49.91	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	0	Gesamt	00+	Gesamt	16	Thüringen	NA	NA	NA	NA	NA	NA	0	beobachtet	47.4	47.27	47.44	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	0	Gesamt	00+	Gesamt	00	Deutschland	NA	NA	NA	NA	NA	NA	3	altersstandardisiert	48	47.95	47.98	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	1	Weiblich	00+	Gesamt	00	Deutschland	NA	NA	NA	NA	NA	NA	0	beobachtet	50.6	50.54	50.58	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	1	Weiblich	35-49	35-49 Jahre	00	Deutschland	NA	NA	NA	NA	NA	NA	0	beobachtet	44.5	44.49	44.56	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	1	Weiblich	50-64	50-64 Jahre	00	Deutschland	NA	NA	NA	NA	NA	NA	0	beobachtet	52.1	52.03	52.1	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	1	Weiblich	65-79	65-79 Jahre	00	Deutschland	NA	NA	NA	NA	NA	NA	0	beobachtet	57.4	57.36	57.44	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	1	Weiblich	80+	≥80 Jahre	00	Deutschland	NA	NA	NA	NA	NA	NA	0	beobachtet	46.8	46.79	46.9	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	1	Weiblich	00+	Gesamt	08	Baden-Württemberg	NA	NA	NA	NA	NA	NA	0	beobachtet	37.3	37.24	37.35	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	1	Weiblich	00+	Gesamt	09	Bayern	NA	NA	NA	NA	NA	NA	0	beobachtet	44	43.95	44.05	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	1	Weiblich	00+	Gesamt	11	Berlin	NA	NA	NA	NA	NA	NA	0	beobachtet	62.6	62.49	62.68	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	1	Weiblich	00+	Gesamt	12	Brandenburg	NA	NA	NA	NA	NA	NA	0	beobachtet	54.4	54.29	54.51	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	1	Weiblich	00+	Gesamt	04	Bremen	NA	NA	NA	NA	NA	NA	0	beobachtet	65	64.8	65.22	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	1	Weiblich	00+	Gesamt	02	Hamburg	NA	NA	NA	NA	NA	NA	0	beobachtet	61.5	61.36	61.63	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	1	Weiblich	00+	Gesamt	06	Hessen	NA	NA	NA	NA	NA	NA	0	beobachtet	54.1	54.06	54.2	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	1	Weiblich	00+	Gesamt	13	Mecklenburg-Vorpommern	NA	NA	NA	NA	NA	NA	0	beobachtet	51.1	50.97	51.23	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	1	Weiblich	00+	Gesamt	03	Niedersachsen	NA	NA	NA	NA	NA	NA	0	beobachtet	54	53.92	54.05	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	1	Weiblich	00+	Gesamt	05	Nordrhein-Westfalen	NA	NA	NA	NA	NA	NA	0	beobachtet	55	54.92	55	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	1	Weiblich	00+	Gesamt	07	Rheinland-Pfalz	NA	NA	NA	NA	NA	NA	0	beobachtet	50.6	50.49	50.67	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	1	Weiblich	00+	Gesamt	10	Saarland	NA	NA	NA	NA	NA	NA	0	beobachtet	57.3	57.16	57.51	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	1	Weiblich	00+	Gesamt	14	Sachsen	NA	NA	NA	NA	NA	NA	0	beobachtet	52	51.96	52.13	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	1	Weiblich	00+	Gesamt	15	Sachsen-Anhalt	NA	NA	NA	NA	NA	NA	0	beobachtet	48.8	48.72	48.94	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	1	Weiblich	00+	Gesamt	01	Schleswig-Holstein	NA	NA	NA	NA	NA	NA	0	beobachtet	52.4	52.25	52.46	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	1	Weiblich	00+	Gesamt	16	Thüringen	NA	NA	NA	NA	NA	NA	0	beobachtet	49.8	49.73	49.96	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	1	Weiblich	00+	Gesamt	00	Deutschland	NA	NA	NA	NA	NA	NA	3	altersstandardisiert	50.5	50.5	50.53	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	2	Männlich	00+	Gesamt	00	Deutschland	NA	NA	NA	NA	NA	NA	0	beobachtet	45	44.98	45.02	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	2	Männlich	35-49	35-49 Jahre	00	Deutschland	NA	NA	NA	NA	NA	NA	0	beobachtet	35.4	35.35	35.42	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	2	Männlich	50-64	50-64 Jahre	00	Deutschland	NA	NA	NA	NA	NA	NA	0	beobachtet	46.6	46.52	46.59	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	2	Männlich	65-79	65-79 Jahre	00	Deutschland	NA	NA	NA	NA	NA	NA	0	beobachtet	54.5	54.48	54.56	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	2	Männlich	80+	≥80 Jahre	00	Deutschland	NA	NA	NA	NA	NA	NA	0	beobachtet	49.1	48.98	49.13	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	2	Männlich	00+	Gesamt	08	Baden-Württemberg	NA	NA	NA	NA	NA	NA	0	beobachtet	33.6	33.57	33.68	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	2	Männlich	00+	Gesamt	09	Bayern	NA	NA	NA	NA	NA	NA	0	beobachtet	38.9	38.87	38.98	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	2	Männlich	00+	Gesamt	11	Berlin	NA	NA	NA	NA	NA	NA	0	beobachtet	52.5	52.37	52.58	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	2	Männlich	00+	Gesamt	12	Brandenburg	NA	NA	NA	NA	NA	NA	0	beobachtet	48.7	48.54	48.77	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	2	Männlich	00+	Gesamt	04	Bremen	NA	NA	NA	NA	NA	NA	0	beobachtet	56.3	56.05	56.52	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	2	Männlich	00+	Gesamt	02	Hamburg	NA	NA	NA	NA	NA	NA	0	beobachtet	52.3	52.13	52.43	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	2	Männlich	00+	Gesamt	06	Hessen	NA	NA	NA	NA	NA	NA	0	beobachtet	48.3	48.21	48.37	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	2	Männlich	00+	Gesamt	13	Mecklenburg-Vorpommern	NA	NA	NA	NA	NA	NA	0	beobachtet	46.2	46.06	46.34	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	2	Männlich	00+	Gesamt	03	Niedersachsen	NA	NA	NA	NA	NA	NA	0	beobachtet	48.8	48.72	48.86	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	2	Männlich	00+	Gesamt	05	Nordrhein-Westfalen	NA	NA	NA	NA	NA	NA	0	beobachtet	49	48.98	49.07	2020-12-16
2	Handlungsfeld 2 - Diabetesfrüherkennung und -behandlung verbessern	2201	Gesundheits-Check-up	0	Gesundheits-Check-up	% der Bevölkerung ab 35 Jahre	0	Erwachsene	2017	2	Männlich	00+	Gesamt	07	Rheinland-Pfalz	NA	NA	NA	NA	NA	NA	0	beobachtet	45.8	45.65	45.85	2020-12-16
